Text,Score
الحقيقة ان الذي المفروض ان يتم استبعادة الاخ صفوت من الوظيفة بتاعتة وهيئة التنظيم والادارة وتعين حد قلبة علي ابناء مصر مش محطم العزائم والامال ومهيج الموظفين العلابة بتوع مراكز معلومات التنمية المحلية ارجموا من في الارض وعلي فكرة الاخ صفوت تعينة في هذا المكان من المجاملات التي يرفضها القانون لان سنة قارب علي ال70 سنة شيء غاضب يا سيلدة الرئيس مبارك انصر العلاب من امثال جدو صفوت باشا النحاس,2
لما نلعب مع تلات فرق أحسنهم ماتأهلش لكاس أفريقيا في آخر مرتين وتبقي النتايج تعادل في القاهرة مع زامبيا وهزيمة في الجزائر من الجزائر وفوز بهدف يتيم علي رواندا في رواندا وفوز بهدف يتيم برضه علي زامبيا في زامبيا وهزيمة علي أرض محايدة بفرق هدف في السودان,2
تصريحات علاء صادق صحيحة ومنطقية ومش معني إن الجزائر ماكانتش نتايجها كويسة في كاس أفريقيا إنها فريق وحش طب و هي الكاميرون عملت ايه في كاس أفريقيا? و اشمعني ماحدش بيقول إننا كنا أحق من الكاميرون وبيقولوا ده علي الجزائر؟,2
وللمصريين ماتهتموش كتير بالشتايم اللي بيقولها بعض الجزائريين،الجزائريين أخوتكم،أخوك ممكن يشتمك وهو غضبان بس مش بيكرهك,2
ياستااذ علاء ارحمنا شويه بلاش استفزاز انا واحد مصرى وبشهد ان الجزائر كانت الاحق ومش معنى كده انها الافضل كل الدنيا عارفه ده بامارة جميع الاستفتاءات والترتيب العالمى واتمنى انهم يشدوا حيلهم ويتمرنوا كويس على كل حاجه لياقه واخلاق نتمنى ليهم الظهور بشكل مشرف فى المونديال,2
الى الاخ صاحب التعليق رقم 2 ارجو التعرف عليك لو امكن ده ايميلي,2
سكانها حوالي تلاتين ألف ،كانت بتنقسم أساساً لمنطقة شرقية يسكنها الأمازيغ ثم جاء العرب ليسكنوا المنطقة الغربيية ونشبت حروب ومنازعات طويلة ،لكن عندما قامت حركة الشريف السنوسي في الصحراء الغربية المصرية وبرقة الليبية والتي كان مقرها في واحة الجغبوب الموازية لسيوة علي الجانب الليبي والتي كانت آنذاك جزءاً من الأراضي المصرية قام باتفاق لتزويج شبان من كل منطقة بفتيات من المنطقة الأخري والمناسبة دي بتتسمي عيد الحصاد عندهم,2
فريقنا فريق محترم واخلاق وكفاءة ورايك ابدا ميهمناش ولا يلقى التقدير من اى مصرى,2
ياجمعاة اقولك حاجة مهمة ولله عارفين نفس الكلام حصل بالعكس يعنى واحدة مسيحية تزوجت من مسلم وبقت مسلمة واكان راى القريتو نفس رايكم دلوقتى بس بالعكس المسحيى بيقولوا دلوقتى كان بيقول االمسلم والمسلم البيقولوا دلوقتى كان بيقول البيقول المسحيى لان ياريت تفهمنى,2
اولا كل هذا الكلام تهريج لابد ان الانسان يركز شويه فيما يقرأ هل القسيس له دعوه بالبطاقات والرقم القومي ثانيا اخت القسيس اسمها مريم والقصه الثانيه اسمها مريم وهل القسيس مفيش غيره يكتب المحاضر الخاصه باكليل المفروض انها اخته حسب البطاقه اعتقد كفايه فتن وسيبو الناس تعيش في سلام المسيحي مع اخيه المسلم,2
طبعا انا مسلمه وبحب اخواتي المسيحين جدا لكن اللي حصل ده تجاوز لا يقبل اولا البنت هربت من بيت اهلها مايمكن يكون عمل فيها حاجه عشان كده هي هربت كمان هي لما استنصرت ده اكيد مش برغبتها غصب عنها نتيجه اعتداء الولد ده عليها مثلا انا بفترض لان لو هي استنصرت بمزاجها كانت ممكن تسافر اي بلد خارج مصر وتتجوز الشاب ده من غير تزوير ولا مشاكل عموما الصراحه والوضوح مفيش احسن منهم وياريت منداريش غلط بغلط تحياتي للجميع,2
انا غارف طبعا ان الكلام عن حقوق الانسان في بلد زي دي هو كلام مجانين او مساطيل,2
هل سمع احدكم بمشاكل العائدون للمسيحيه هل سمع احدكم بمشكله الطفليين اندرو وماريو واجبارهم علي ان يبقيا في اسلام والدهم وقولهم الاسلام مش بالعافيه هل فكر احدكم ماذا سوف يكون رد فعله لو المسيحيه قالت الكلام ده,2
اي قصه يكون فيها زكريا بطرس بتكون تأليف وكدب,2
يا اخوننا هل تمنون على الله اسلامكم بل الله يمن علينا ان هدانا للاسلام فحمدا وشكرا لك يا الله اما بالنسبة للبنت دى فحسب ما انا فاهم من ايام الكليةان هناك فريق من الشباب المسيحى كل مهمتة انه يلعب بعواطف البنات الساذجة من امثال البنت دى يعنى الموضوع مش موضوع اقتناع ده موضوع جسد مش اكتر ومعروف الطريقة وانا شوفتها بعينى والحمد لله كنا ليها بالمرصاد وافشلنا مخططات كتيرة بالعقل والموعظة الحسنة بل كنا بنشفق على الشباب دى والله وكان نفسنا يستغلوا وقتهم فى عمل يفيد البلد مش يتسبب فى فتنة طائفية تاكل الاخضر واليابس وفى النهاية اللى هيستفيد المذاهب المنافسة لمذهب اخوننا الاقباط عموما الفتنة نائمة لعن الله من ايقظها,2
طبعا ده كلام فى اللاهوت المسيحى عالى جدا عليكم يا مسلمين و اعذرك ان لم تفهميه او تقتنعى به (فليس احد يستطيع ان يقول يسوع رب الا بالروح القدس),2
الإسلام ينتشر في أوربا قلعة المسيحية مش عايزينه ينتشر في مصر قلب العالم الإسلامي النابض.,2
شكرا لليوم السابع والله يكون فى عون محرر التعليقات على اللى بيقراه. وارجو نشر ردى اللى اصبح ديباجه على الاشخاص اللى مخهم فاضى وحتى مش عايزين يتعبوا نفسهم ويقروا ويفهموا تفسير الحاجات اللى بيعملوا لها كوبى وبيست..,2
ياجماعة كفاية فتنة سيبوا حق ربنا لربنا احنا مش اوصياء على الدين,2
يا جماعة انتم مزعلين نفسكم ليه !!!! لو فيها خير مكنتش أتحولت للنصرانيه !! والحمد لله على نعمة الإسلام والإسلام لن ينقص شيئاً بها أو بغيرها من المنافقين والمنافقات فهنيئاً لها جهنم وبئس المصير,2
